track_id,nodes,edges,temporal_edges,similarity_edges,similarity_edges_per_node,segmentation_mode
84144,9,50,16,34,3.7777777777777777,beat_bar
84152,18,112,34,78,4.333333333333333,beat_bar
84154,11,66,20,46,4.181818181818182,beat_bar
84155,18,108,34,74,4.111111111111111,beat_bar
84156,15,84,28,56,3.7333333333333334,beat_bar
84157,19,112,36,76,4.0,beat_bar
84158,11,68,20,48,4.363636363636363,beat_bar
84159,11,64,20,44,4.0,beat_bar
84195,22,134,42,92,4.181818181818182,beat_bar
84198,10,54,18,36,3.6,fixed_fallback
84200,15,94,28,66,4.4,beat_bar
84201,10,56,18,38,3.8,fixed_fallback
84202,10,50,18,32,3.2,fixed_fallback
84264,19,110,36,74,3.8947368421052633,beat_bar
84290,18,104,34,70,3.888888888888889,beat_bar
84291,13,78,24,54,4.153846153846154,beat_bar
84405,18,110,34,76,4.222222222222222,beat_bar
84417,13,76,24,52,4.0,beat_bar
84423,21,134,40,94,4.476190476190476,beat_bar
84483,14,80,26,54,3.857142857142857,beat_bar
84484,17,100,32,68,4.0,beat_bar
84485,18,108,34,74,4.111111111111111,beat_bar
84486,17,100,32,68,4.0,beat_bar
84605,15,86,28,58,3.8666666666666667,beat_bar
84736,10,54,18,36,3.6,beat_bar
84743,10,60,18,42,4.2,beat_bar
84757,12,70,22,48,4.0,beat_bar
84768,15,94,28,66,4.4,beat_bar
84777,15,96,28,68,4.533333333333333,beat_bar
84788,14,88,26,62,4.428571428571429,beat_bar
84817,12,76,22,54,4.5,beat_bar
85027,8,42,14,28,3.5,beat_bar
85038,9,52,16,36,4.0,beat_bar
85039,18,106,34,72,4.0,beat_bar
85040,12,76,22,54,4.5,beat_bar
85041,9,54,16,38,4.222222222222222,beat_bar
85290,11,66,20,46,4.181818181818182,beat_bar
85291,11,68,20,48,4.363636363636363,beat_bar
85307,13,70,24,46,3.5384615384615383,beat_bar
85308,13,72,24,48,3.6923076923076925,beat_bar
85309,12,72,22,50,4.166666666666667,beat_bar
85310,13,74,24,50,3.8461538461538463,beat_bar
85311,13,76,24,52,4.0,beat_bar
85317,18,104,34,70,3.888888888888889,beat_bar
85318,17,104,32,72,4.235294117647059,beat_bar
85343,21,122,40,82,3.9047619047619047,beat_bar
85346,14,86,26,60,4.285714285714286,beat_bar
85347,20,118,38,80,4.0,beat_bar
85400,15,90,28,62,4.133333333333334,beat_bar
85419,11,64,20,44,4.0,beat_bar
85420,11,64,20,44,4.0,beat_bar
85421,18,118,34,84,4.666666666666667,beat_bar
85422,21,130,40,90,4.285714285714286,beat_bar
85423,20,126,38,88,4.4,beat_bar
85424,16,94,30,64,4.0,beat_bar
85425,15,98,28,70,4.666666666666667,beat_bar
85426,18,110,34,76,4.222222222222222,beat_bar
85427,11,56,20,36,3.272727272727273,beat_bar
85428,19,118,36,82,4.315789473684211,beat_bar
85436,10,60,18,42,4.2,fixed_fallback
85438,13,78,24,54,4.153846153846154,beat_bar
85482,16,100,30,70,4.375,beat_bar
85484,14,82,26,56,4.0,beat_bar
85485,16,94,30,64,4.0,beat_bar
85486,13,80,24,56,4.3076923076923075,beat_bar
85487,17,94,32,62,3.6470588235294117,beat_bar
85488,14,84,26,58,4.142857142857143,beat_bar
85489,16,98,30,68,4.25,beat_bar
85490,13,78,24,54,4.153846153846154,beat_bar
85491,14,86,26,60,4.285714285714286,beat_bar
85492,13,70,24,46,3.5384615384615383,beat_bar
85494,20,122,38,84,4.2,beat_bar
85592,11,62,20,42,3.8181818181818183,beat_bar
85593,15,88,28,60,4.0,beat_bar
85594,13,82,24,58,4.461538461538462,beat_bar
85595,8,46,14,32,4.0,beat_bar
85596,13,70,24,46,3.5384615384615383,beat_bar
85598,21,128,40,88,4.190476190476191,beat_bar
85599,10,56,18,38,3.8,beat_bar
85600,10,58,18,40,4.0,beat_bar
85691,17,100,32,68,4.0,beat_bar
85692,11,66,20,46,4.181818181818182,beat_bar
85693,11,62,20,42,3.8181818181818183,beat_bar
85787,10,60,18,42,4.2,beat_bar
85788,13,80,24,56,4.3076923076923075,beat_bar
85791,6,30,10,20,3.3333333333333335,beat_bar
85792,13,70,24,46,3.5384615384615383,beat_bar
85816,17,104,32,72,4.235294117647059,beat_bar
85817,16,84,30,54,3.375,beat_bar
85822,12,66,22,44,3.6666666666666665,beat_bar
85823,12,68,22,46,3.8333333333333335,beat_bar
85828,11,72,20,52,4.7272727272727275,beat_bar
85831,13,80,24,56,4.3076923076923075,beat_bar
85832,15,80,28,52,3.466666666666667,beat_bar
85833,12,74,22,52,4.333333333333333,beat_bar
85834,18,104,34,70,3.888888888888889,beat_bar
85835,15,78,28,50,3.3333333333333335,beat_bar
85836,13,80,24,56,4.3076923076923075,beat_bar
85837,17,102,32,70,4.117647058823529,beat_bar
85838,13,74,24,50,3.8461538461538463,beat_bar
85839,10,58,18,40,4.0,beat_bar
85840,17,100,32,68,4.0,beat_bar
85950,17,104,32,72,4.235294117647059,beat_bar
85951,16,96,30,66,4.125,beat_bar
85952,15,90,28,62,4.133333333333334,beat_bar
85953,15,84,28,56,3.7333333333333334,beat_bar
85954,17,108,32,76,4.470588235294118,beat_bar
85955,15,96,28,68,4.533333333333333,beat_bar
85956,16,90,30,60,3.75,beat_bar
85957,15,96,28,68,4.533333333333333,beat_bar
85963,20,122,38,84,4.2,beat_bar
85966,19,116,36,80,4.2105263157894735,beat_bar
85967,18,106,34,72,4.0,beat_bar
85968,11,64,20,44,4.0,beat_bar
85973,18,114,34,80,4.444444444444445,beat_bar
86037,12,74,22,52,4.333333333333333,beat_bar
86038,19,116,36,80,4.2105263157894735,beat_bar
86039,14,78,26,52,3.7142857142857144,beat_bar
86040,11,66,20,46,4.181818181818182,beat_bar
86077,15,90,28,62,4.133333333333334,beat_bar
86081,19,112,36,76,4.0,beat_bar
86082,16,94,30,64,4.0,beat_bar
86116,21,130,40,90,4.285714285714286,beat_bar
86117,15,92,28,64,4.266666666666667,beat_bar
86118,21,130,40,90,4.285714285714286,beat_bar
86119,21,124,40,84,4.0,beat_bar
86140,13,78,24,54,4.153846153846154,beat_bar
86256,14,84,26,58,4.142857142857143,beat_bar
86259,11,58,20,38,3.4545454545454546,beat_bar
86262,14,78,26,52,3.7142857142857144,beat_bar
86263,12,70,22,48,4.0,beat_bar
86415,13,84,24,60,4.615384615384615,beat_bar
86416,9,52,16,36,4.0,beat_bar
86417,19,112,36,76,4.0,beat_bar
86419,13,78,24,54,4.153846153846154,beat_bar
86441,12,68,22,46,3.8333333333333335,beat_bar
86443,13,80,24,56,4.3076923076923075,beat_bar
86481,17,110,32,78,4.588235294117647,beat_bar
86482,15,84,28,56,3.7333333333333334,beat_bar
86483,16,96,30,66,4.125,beat_bar
86484,13,74,24,50,3.8461538461538463,beat_bar
86485,23,138,44,94,4.086956521739131,beat_bar
86486,12,70,22,48,4.0,beat_bar
86487,14,82,26,56,4.0,beat_bar
86562,12,72,22,50,4.166666666666667,beat_bar
86576,17,94,32,62,3.6470588235294117,beat_bar
86623,19,118,36,82,4.315789473684211,beat_bar
86634,14,90,26,64,4.571428571428571,beat_bar
86678,10,54,18,36,3.6,beat_bar
86679,13,78,24,54,4.153846153846154,beat_bar
86680,18,106,34,72,4.0,beat_bar
86720,14,80,26,54,3.857142857142857,beat_bar
86721,16,96,30,66,4.125,beat_bar
86724,16,96,30,66,4.125,beat_bar
86725,15,86,28,58,3.8666666666666667,beat_bar
86730,15,94,28,66,4.4,beat_bar
86761,10,52,18,34,3.4,beat_bar
86762,16,96,30,66,4.125,beat_bar
86763,11,66,20,46,4.181818181818182,beat_bar
86788,10,60,18,42,4.2,beat_bar
86793,16,94,30,64,4.0,beat_bar
86795,9,54,16,38,4.222222222222222,beat_bar
86799,13,76,24,52,4.0,beat_bar
86993,18,116,34,82,4.555555555555555,beat_bar
87068,15,92,28,64,4.266666666666667,beat_bar
87069,17,106,32,74,4.352941176470588,beat_bar
87070,20,130,38,92,4.6,beat_bar
87096,14,74,26,48,3.4285714285714284,beat_bar
87097,16,90,30,60,3.75,beat_bar
87098,14,84,26,58,4.142857142857143,beat_bar
87099,15,84,28,56,3.7333333333333334,beat_bar
87100,15,92,28,64,4.266666666666667,beat_bar
87101,15,90,28,62,4.133333333333334,beat_bar
87102,9,52,16,36,4.0,beat_bar
87103,19,108,36,72,3.789473684210526,beat_bar
87104,7,40,12,28,4.0,beat_bar
87105,13,80,24,56,4.3076923076923075,beat_bar
87106,8,48,14,34,4.25,beat_bar
87107,10,60,18,42,4.2,beat_bar
87108,14,82,26,56,4.0,beat_bar
87121,19,114,36,78,4.105263157894737,beat_bar
87151,12,68,22,46,3.8333333333333335,beat_bar
87152,15,88,28,60,4.0,beat_bar
87153,14,76,26,50,3.5714285714285716,beat_bar
87154,13,76,24,52,4.0,beat_bar
87155,14,76,26,50,3.5714285714285716,beat_bar
87157,6,30,10,20,3.3333333333333335,beat_bar
87158,10,56,18,38,3.8,beat_bar
87159,17,100,32,68,4.0,beat_bar
87160,17,102,32,70,4.117647058823529,beat_bar
87161,18,112,34,78,4.333333333333333,beat_bar
87185,13,76,24,52,4.0,beat_bar
87186,17,110,32,78,4.588235294117647,beat_bar
87187,16,92,30,62,3.875,beat_bar
87188,13,80,24,56,4.3076923076923075,beat_bar
87189,12,70,22,48,4.0,beat_bar
87190,14,92,26,66,4.714285714285714,beat_bar
87191,13,76,24,52,4.0,beat_bar
87192,20,118,38,80,4.0,beat_bar
87193,12,68,22,46,3.8333333333333335,beat_bar
87194,16,96,30,66,4.125,beat_bar
87237,21,120,40,80,3.8095238095238093,beat_bar
87322,8,44,14,30,3.75,beat_bar
87323,15,88,28,60,4.0,beat_bar
87324,16,92,30,62,3.875,beat_bar
87325,11,60,20,40,3.6363636363636362,beat_bar
87361,16,90,30,60,3.75,beat_bar
87362,14,74,26,48,3.4285714285714284,beat_bar
87363,14,88,26,62,4.428571428571429,beat_bar
87377,6,30,10,20,3.3333333333333335,beat_bar
87430,16,96,30,66,4.125,beat_bar
87431,8,46,14,32,4.0,beat_bar
87490,12,72,22,50,4.166666666666667,beat_bar
87639,15,88,28,60,4.0,beat_bar
87641,12,70,22,48,4.0,beat_bar
87642,11,70,20,50,4.545454545454546,beat_bar
87643,14,80,26,54,3.857142857142857,beat_bar
87644,12,68,22,46,3.8333333333333335,beat_bar
87645,17,106,32,74,4.352941176470588,beat_bar
87965,13,82,24,58,4.461538461538462,beat_bar
87966,15,92,28,64,4.266666666666667,beat_bar
87967,15,86,28,58,3.8666666666666667,beat_bar
87968,17,102,32,70,4.117647058823529,beat_bar
87971,17,96,32,64,3.764705882352941,beat_bar
87972,14,84,26,58,4.142857142857143,beat_bar
88428,10,54,18,36,3.6,fixed_fallback
88429,18,110,34,76,4.222222222222222,beat_bar
88485,15,90,28,62,4.133333333333334,beat_bar
88486,11,60,20,40,3.6363636363636362,beat_bar
88846,11,68,20,48,4.363636363636363,beat_bar
88848,18,120,34,86,4.777777777777778,beat_bar
88854,17,104,32,72,4.235294117647059,beat_bar
88856,14,90,26,64,4.571428571428571,beat_bar
88858,16,98,30,68,4.25,beat_bar
88860,17,106,32,74,4.352941176470588,beat_bar
88861,16,88,30,58,3.625,beat_bar
88863,21,128,40,88,4.190476190476191,beat_bar
88864,21,118,40,78,3.7142857142857144,beat_bar
88867,6,30,10,20,3.3333333333333335,beat_bar
88868,14,86,26,60,4.285714285714286,beat_bar
88869,22,138,42,96,4.363636363636363,beat_bar
88870,15,84,28,56,3.7333333333333334,beat_bar
88871,7,38,12,26,3.7142857142857144,beat_bar
88872,18,106,34,72,4.0,beat_bar
88873,16,88,30,58,3.625,beat_bar
88874,11,68,20,48,4.363636363636363,beat_bar
88875,14,84,26,58,4.142857142857143,beat_bar
88876,14,94,26,68,4.857142857142857,beat_bar
88877,21,122,40,82,3.9047619047619047,beat_bar
88878,19,116,36,80,4.2105263157894735,beat_bar
88879,11,66,20,46,4.181818181818182,beat_bar
88892,16,96,30,66,4.125,beat_bar
88899,13,76,24,52,4.0,beat_bar
88900,21,126,40,86,4.095238095238095,beat_bar
88959,16,90,30,60,3.75,beat_bar
88960,10,58,18,40,4.0,beat_bar
89178,17,110,32,78,4.588235294117647,beat_bar
89179,11,66,20,46,4.181818181818182,beat_bar
89192,20,120,38,82,4.1,beat_bar
89195,12,76,22,54,4.5,beat_bar
89196,12,64,22,42,3.5,beat_bar
89212,19,118,36,82,4.315789473684211,beat_bar
89350,18,114,34,80,4.444444444444445,beat_bar
89376,21,130,40,90,4.285714285714286,beat_bar
89441,20,114,38,76,3.8,beat_bar
89445,13,74,24,50,3.8461538461538463,beat_bar
89447,13,80,24,56,4.3076923076923075,beat_bar
89456,12,72,22,50,4.166666666666667,beat_bar
89473,13,82,24,58,4.461538461538462,beat_bar
89474,16,94,30,64,4.0,beat_bar
89477,8,46,14,32,4.0,beat_bar
89482,14,82,26,56,4.0,beat_bar
89484,13,76,24,52,4.0,beat_bar
89485,21,132,40,92,4.380952380952381,beat_bar
89486,14,84,26,58,4.142857142857143,beat_bar
89639,12,70,22,48,4.0,beat_bar
89704,19,110,36,74,3.8947368421052633,beat_bar
89814,18,110,34,76,4.222222222222222,beat_bar
89815,18,102,34,68,3.7777777777777777,beat_bar
89816,18,110,34,76,4.222222222222222,beat_bar
89817,15,94,28,66,4.4,beat_bar
89841,22,136,42,94,4.2727272727272725,beat_bar
89843,13,74,24,50,3.8461538461538463,beat_bar
89846,15,92,28,64,4.266666666666667,beat_bar
89847,13,76,24,52,4.0,beat_bar
89848,16,90,30,60,3.75,beat_bar
89857,13,86,24,62,4.769230769230769,beat_bar
89859,16,92,30,62,3.875,beat_bar
89860,12,70,22,48,4.0,beat_bar
89991,9,50,16,34,3.7777777777777777,beat_bar
89992,13,80,24,56,4.3076923076923075,beat_bar
90027,12,74,22,52,4.333333333333333,beat_bar
90074,11,70,20,50,4.545454545454546,beat_bar
90278,13,78,24,54,4.153846153846154,beat_bar
90526,11,62,20,42,3.8181818181818183,beat_bar
90527,17,100,32,68,4.0,beat_bar
90529,16,92,30,62,3.875,beat_bar
90530,19,108,36,72,3.789473684210526,beat_bar
90570,7,36,12,24,3.4285714285714284,beat_bar
90579,14,84,26,58,4.142857142857143,beat_bar
90582,10,56,18,38,3.8,beat_bar
90583,21,124,40,84,4.0,beat_bar
90587,15,92,28,64,4.266666666666667,beat_bar
90589,19,124,36,88,4.631578947368421,beat_bar
90590,12,72,22,50,4.166666666666667,beat_bar
90591,11,62,20,42,3.8181818181818183,beat_bar
90592,19,114,36,78,4.105263157894737,beat_bar
90616,15,90,28,62,4.133333333333334,beat_bar
90617,14,84,26,58,4.142857142857143,beat_bar
90618,19,106,36,70,3.6842105263157894,beat_bar
90625,13,82,24,58,4.461538461538462,beat_bar
90639,14,80,26,54,3.857142857142857,beat_bar
90652,12,66,22,44,3.6666666666666665,beat_bar
90695,18,112,34,78,4.333333333333333,beat_bar
90804,19,114,36,78,4.105263157894737,beat_bar
90824,17,102,32,70,4.117647058823529,beat_bar
90826,10,58,18,40,4.0,fixed_fallback
90828,9,52,16,36,4.0,beat_bar
90982,12,72,22,50,4.166666666666667,beat_bar
90987,16,102,30,72,4.5,beat_bar
90993,16,100,30,70,4.375,beat_bar
91081,16,94,30,64,4.0,beat_bar
91082,16,96,30,66,4.125,beat_bar
91083,17,106,32,74,4.352941176470588,beat_bar
91084,19,114,36,78,4.105263157894737,beat_bar
91085,16,90,30,60,3.75,beat_bar
91086,15,82,28,54,3.6,beat_bar
91087,15,90,28,62,4.133333333333334,beat_bar
91088,16,100,30,70,4.375,beat_bar
91089,18,112,34,78,4.333333333333333,beat_bar
91092,11,60,20,40,3.6363636363636362,beat_bar
91093,11,62,20,42,3.8181818181818183,beat_bar
91098,13,78,24,54,4.153846153846154,beat_bar
91102,14,86,26,60,4.285714285714286,beat_bar
91130,18,110,34,76,4.222222222222222,beat_bar
91157,15,84,28,56,3.7333333333333334,beat_bar
91158,18,118,34,84,4.666666666666667,beat_bar
91159,18,98,34,64,3.5555555555555554,beat_bar
91160,22,132,42,90,4.090909090909091,beat_bar
91161,13,70,24,46,3.5384615384615383,beat_bar
91162,12,66,22,44,3.6666666666666665,beat_bar
91163,9,52,16,36,4.0,beat_bar
91164,9,52,16,36,4.0,beat_bar
91170,12,70,22,48,4.0,beat_bar
91177,17,92,32,60,3.5294117647058822,beat_bar
91178,15,80,28,52,3.466666666666667,beat_bar
91179,18,106,34,72,4.0,beat_bar
91181,11,64,20,44,4.0,beat_bar
91182,13,76,24,52,4.0,beat_bar
91183,17,96,32,64,3.764705882352941,beat_bar
91184,15,82,28,54,3.6,beat_bar
91185,18,98,34,64,3.5555555555555554,beat_bar
91186,18,102,34,68,3.7777777777777777,beat_bar
91187,13,72,24,48,3.6923076923076925,beat_bar
91205,9,52,16,36,4.0,beat_bar
91228,14,82,26,56,4.0,beat_bar
91238,14,78,26,52,3.7142857142857144,beat_bar
91306,16,100,30,70,4.375,beat_bar
91309,11,62,20,42,3.8181818181818183,beat_bar
91312,11,66,20,46,4.181818181818182,beat_bar
91315,12,66,22,44,3.6666666666666665,beat_bar
91317,12,68,22,46,3.8333333333333335,beat_bar
91318,12,72,22,50,4.166666666666667,beat_bar
91319,21,128,40,88,4.190476190476191,beat_bar
91329,16,96,30,66,4.125,beat_bar
91349,19,116,36,80,4.2105263157894735,beat_bar
91443,14,80,26,54,3.857142857142857,beat_bar
91455,17,100,32,68,4.0,beat_bar
91458,16,90,30,60,3.75,beat_bar
91459,21,118,40,78,3.7142857142857144,beat_bar
91468,15,86,28,58,3.8666666666666667,beat_bar
91471,17,96,32,64,3.764705882352941,beat_bar
91619,18,104,34,70,3.888888888888889,beat_bar
91620,9,48,16,32,3.5555555555555554,beat_bar
91621,12,72,22,50,4.166666666666667,beat_bar
91622,11,66,20,46,4.181818181818182,beat_bar
91623,18,104,34,70,3.888888888888889,beat_bar
91624,12,66,22,44,3.6666666666666665,beat_bar
91625,9,54,16,38,4.222222222222222,beat_bar
91755,22,128,42,86,3.909090909090909,beat_bar
91788,14,78,26,52,3.7142857142857144,beat_bar
91790,18,106,34,72,4.0,beat_bar
91791,13,70,24,46,3.5384615384615383,beat_bar
91793,14,82,26,56,4.0,beat_bar
91796,13,72,24,48,3.6923076923076925,beat_bar
91797,17,98,32,66,3.8823529411764706,beat_bar
91851,17,100,32,68,4.0,beat_bar
91868,23,132,44,88,3.8260869565217392,beat_bar
91869,18,100,34,66,3.6666666666666665,beat_bar
91894,11,58,20,38,3.4545454545454546,beat_bar
91897,15,84,28,56,3.7333333333333334,beat_bar
91899,19,118,36,82,4.315789473684211,beat_bar
91900,14,80,26,54,3.857142857142857,beat_bar
91933,22,130,42,88,4.0,beat_bar
91934,17,102,32,70,4.117647058823529,beat_bar
91936,13,74,24,50,3.8461538461538463,beat_bar
91937,16,102,30,72,4.5,beat_bar
91938,20,122,38,84,4.2,beat_bar
91958,16,102,30,72,4.5,beat_bar
91960,18,104,34,70,3.888888888888889,beat_bar
92124,8,44,14,30,3.75,beat_bar
92125,13,78,24,54,4.153846153846154,beat_bar
92129,21,118,40,78,3.7142857142857144,beat_bar
92130,17,104,32,72,4.235294117647059,beat_bar
92131,9,54,16,38,4.222222222222222,beat_bar
92206,16,96,30,66,4.125,beat_bar
92275,12,74,22,52,4.333333333333333,beat_bar
92282,18,108,34,74,4.111111111111111,beat_bar
92283,11,68,20,48,4.363636363636363,beat_bar
92284,17,106,32,74,4.352941176470588,beat_bar
92292,15,90,28,62,4.133333333333334,beat_bar
92366,13,82,24,58,4.461538461538462,beat_bar
92466,15,88,28,60,4.0,beat_bar
92508,10,62,18,44,4.4,fixed_fallback
92535,10,58,18,40,4.0,beat_bar
92536,10,58,18,40,4.0,fixed_fallback
92538,10,60,18,42,4.2,beat_bar
92539,24,144,46,98,4.083333333333333,beat_bar
92540,10,56,18,38,3.8,fixed_fallback
92546,16,94,30,64,4.0,beat_bar
92548,14,88,26,62,4.428571428571429,beat_bar
92549,13,80,24,56,4.3076923076923075,beat_bar
92551,13,72,24,48,3.6923076923076925,beat_bar
92554,12,70,22,48,4.0,beat_bar
92556,14,80,26,54,3.857142857142857,beat_bar
92561,16,90,30,60,3.75,beat_bar
92562,16,94,30,64,4.0,beat_bar
92564,17,96,32,64,3.764705882352941,beat_bar
92565,14,76,26,50,3.5714285714285716,beat_bar
92573,13,76,24,52,4.0,beat_bar
92574,18,120,34,86,4.777777777777778,beat_bar
92868,13,82,24,58,4.461538461538462,beat_bar
92872,14,88,26,62,4.428571428571429,beat_bar
92873,7,36,12,24,3.4285714285714284,beat_bar
92874,15,82,28,54,3.6,beat_bar
92878,12,62,22,40,3.3333333333333335,beat_bar
92881,12,68,22,46,3.8333333333333335,beat_bar
92885,15,94,28,66,4.4,beat_bar
92886,15,92,28,64,4.266666666666667,beat_bar
92887,15,90,28,62,4.133333333333334,beat_bar
92888,15,90,28,62,4.133333333333334,beat_bar
92889,19,110,36,74,3.8947368421052633,beat_bar
92947,16,100,30,70,4.375,beat_bar
92948,23,146,44,102,4.434782608695652,beat_bar
92949,19,110,36,74,3.8947368421052633,beat_bar
92950,16,100,30,70,4.375,beat_bar
92951,15,94,28,66,4.4,beat_bar
92952,15,86,28,58,3.8666666666666667,beat_bar
92953,7,38,12,26,3.7142857142857144,beat_bar
92954,13,74,24,50,3.8461538461538463,beat_bar
92955,18,108,34,74,4.111111111111111,beat_bar
93074,9,52,16,36,4.0,beat_bar
93075,21,124,40,84,4.0,beat_bar
93076,11,62,20,42,3.8181818181818183,beat_bar
93363,15,90,28,62,4.133333333333334,beat_bar
93364,14,92,26,66,4.714285714285714,beat_bar
93518,15,94,28,66,4.4,beat_bar
93519,10,56,18,38,3.8,beat_bar
93520,14,92,26,66,4.714285714285714,beat_bar
93521,12,74,22,52,4.333333333333333,beat_bar
93522,14,86,26,60,4.285714285714286,beat_bar
93523,14,80,26,54,3.857142857142857,beat_bar
93704,15,96,28,68,4.533333333333333,beat_bar
93710,17,104,32,72,4.235294117647059,beat_bar
93712,14,88,26,62,4.428571428571429,beat_bar
93716,19,108,36,72,3.789473684210526,beat_bar
93727,8,46,14,32,4.0,beat_bar
93867,14,80,26,54,3.857142857142857,beat_bar
93868,17,100,32,68,4.0,beat_bar
93915,14,80,26,54,3.857142857142857,beat_bar
93917,11,70,20,50,4.545454545454546,beat_bar
93918,11,60,20,40,3.6363636363636362,beat_bar
93919,16,96,30,66,4.125,beat_bar
93920,14,78,26,52,3.7142857142857144,beat_bar
93921,9,46,16,30,3.3333333333333335,beat_bar
93940,12,70,22,48,4.0,beat_bar
93941,19,106,36,70,3.6842105263157894,beat_bar
93942,13,68,24,44,3.3846153846153846,beat_bar
93943,16,94,30,64,4.0,beat_bar
93944,14,78,26,52,3.7142857142857144,beat_bar
93950,9,50,16,34,3.7777777777777777,beat_bar
93956,13,80,24,56,4.3076923076923075,beat_bar
93981,18,102,34,68,3.7777777777777777,beat_bar
93983,16,88,30,58,3.625,beat_bar
93985,15,84,28,56,3.7333333333333334,beat_bar
93986,8,46,14,32,4.0,beat_bar
94026,10,58,18,40,4.0,fixed_fallback
94033,16,98,30,68,4.25,beat_bar
94034,16,90,30,60,3.75,beat_bar
94035,11,60,20,40,3.6363636363636362,beat_bar
94036,16,92,30,62,3.875,beat_bar
94037,16,96,30,66,4.125,beat_bar
94038,16,90,30,60,3.75,beat_bar
94039,16,92,30,62,3.875,beat_bar
94093,15,90,28,62,4.133333333333334,beat_bar
94099,12,70,22,48,4.0,beat_bar
94101,20,116,38,78,3.9,beat_bar
94102,12,72,22,50,4.166666666666667,beat_bar
94263,18,106,34,72,4.0,beat_bar
94348,12,72,22,50,4.166666666666667,beat_bar
94411,15,84,28,56,3.7333333333333334,beat_bar
94414,14,76,26,50,3.5714285714285716,beat_bar
94415,14,86,26,60,4.285714285714286,beat_bar
94419,22,130,42,88,4.0,beat_bar
94422,9,52,16,36,4.0,beat_bar
94423,12,68,22,46,3.8333333333333335,beat_bar
94426,21,130,40,90,4.285714285714286,beat_bar
94449,18,114,34,80,4.444444444444445,beat_bar
94465,10,54,18,36,3.6,beat_bar
94467,14,82,26,56,4.0,beat_bar
94468,11,62,20,42,3.8181818181818183,beat_bar
94628,14,82,26,56,4.0,beat_bar
94630,12,66,22,44,3.6666666666666665,beat_bar
94631,15,94,28,66,4.4,beat_bar
94632,12,66,22,44,3.6666666666666665,beat_bar
94634,14,86,26,60,4.285714285714286,beat_bar
94635,12,66,22,44,3.6666666666666665,beat_bar
94638,8,46,14,32,4.0,beat_bar
94803,15,80,28,52,3.466666666666667,beat_bar
95189,12,72,22,50,4.166666666666667,beat_bar
95231,22,132,42,90,4.090909090909091,beat_bar
95248,10,60,18,42,4.2,beat_bar
95249,16,94,30,64,4.0,beat_bar
95250,14,86,26,60,4.285714285714286,beat_bar
95251,18,106,34,72,4.0,beat_bar
95308,7,36,12,24,3.4285714285714284,beat_bar
95309,12,74,22,52,4.333333333333333,beat_bar
95310,8,46,14,32,4.0,beat_bar
95452,16,92,30,62,3.875,beat_bar
95486,19,114,36,78,4.105263157894737,beat_bar
95506,17,104,32,72,4.235294117647059,beat_bar
95535,10,58,18,40,4.0,beat_bar
95564,19,116,36,80,4.2105263157894735,beat_bar
95722,13,70,24,46,3.5384615384615383,beat_bar
95724,18,108,34,74,4.111111111111111,beat_bar
95725,18,108,34,74,4.111111111111111,beat_bar
95726,15,92,28,64,4.266666666666667,beat_bar
95727,14,88,26,62,4.428571428571429,beat_bar
95908,16,100,30,70,4.375,beat_bar
95910,17,100,32,68,4.0,beat_bar
95911,10,58,18,40,4.0,beat_bar
95912,19,118,36,82,4.315789473684211,beat_bar
95914,18,104,34,70,3.888888888888889,beat_bar
95915,15,88,28,60,4.0,beat_bar
96166,20,120,38,82,4.1,beat_bar
96167,10,58,18,40,4.0,fixed_fallback
96168,10,56,18,38,3.8,beat_bar
96169,16,94,30,64,4.0,beat_bar
96399,12,74,22,52,4.333333333333333,beat_bar
96400,12,70,22,48,4.0,beat_bar
96401,11,60,20,40,3.6363636363636362,beat_bar
96402,23,136,44,92,4.0,beat_bar
96403,9,50,16,34,3.7777777777777777,beat_bar
96408,14,76,26,50,3.5714285714285716,beat_bar
96560,13,72,24,48,3.6923076923076925,beat_bar
96627,14,82,26,56,4.0,beat_bar
96657,11,60,20,40,3.6363636363636362,beat_bar
96675,23,130,44,86,3.739130434782609,beat_bar
96678,12,66,22,44,3.6666666666666665,beat_bar
96692,14,84,26,58,4.142857142857143,beat_bar
96693,6,30,10,20,3.3333333333333335,beat_bar
96694,16,90,30,60,3.75,beat_bar
96695,9,48,16,32,3.5555555555555554,beat_bar
96696,16,96,30,66,4.125,beat_bar
96697,20,118,38,80,4.0,beat_bar
96698,10,54,18,36,3.6,beat_bar
96699,17,100,32,68,4.0,beat_bar
96718,18,110,34,76,4.222222222222222,beat_bar
96726,12,68,22,46,3.8333333333333335,beat_bar
96728,17,100,32,68,4.0,beat_bar
96729,18,108,34,74,4.111111111111111,beat_bar
96730,18,100,34,66,3.6666666666666665,beat_bar
96731,18,110,34,76,4.222222222222222,beat_bar
96738,15,98,28,70,4.666666666666667,beat_bar
96742,17,106,32,74,4.352941176470588,beat_bar
96743,16,92,30,62,3.875,beat_bar
96759,13,72,24,48,3.6923076923076925,beat_bar
96898,14,84,26,58,4.142857142857143,beat_bar
96900,18,110,34,76,4.222222222222222,beat_bar
96901,20,124,38,86,4.3,beat_bar
96902,20,118,38,80,4.0,beat_bar
96935,12,68,22,46,3.8333333333333335,beat_bar
96936,13,68,24,44,3.3846153846153846,beat_bar
96944,9,54,16,38,4.222222222222222,beat_bar
96945,14,78,26,52,3.7142857142857144,beat_bar
96946,11,58,20,38,3.4545454545454546,beat_bar
